SRR1793993	SRR1793991	SRR1793994	SRR1793992
WBGene00010107	0.017340247421748	0.170117857961301	0.0676517288323195	0
WBGene00077441	0.26010371132622	0.896985069250495	0.270606915329278	0.157001042835816
WBGene00008070	0.208082969060976	0.525818833698566	0.253693983121198	0
WBGene00077664	0.208082969060976	1.0207071477678	0.169129322080799	0.104667361890544
WBGene00008071	0	0.12372207851731	0.0169129322080799	0.0523336809452719
WBGene00077694	0	0	0	0
WBGene00005418	0.017340247421748	0	0	0
WBGene00008069	0.104041484530488	0.0463957794439911	0	0.0523336809452719
WBGene00008068	2.35827364935772	0.695936691659867	0.321345711953518	7.18715884981734
WBGene00008067	0	0.0154652598146637	0.0845646610403994	0.0174445603150906
WBGene00014702	0	0.0773262990733185	0.0507387966242396	0
WBGene00014701	0.017340247421748	0	0	0
WBGene00008066	0.104041484530488	0.989776628138477	0.287519847537358	0.104667361890544
WBGene00007583	7.09216119549492	2.87653832552745	3.88997440785837	3.69824678679921
WBGene00195933	0	0	0	0
WBGene00202474	0	0	0	0
WBGene00200414	0	0	0	0
WBGene00201184	0	0	0	0
WBGene00196133	0	0	0	0
WBGene00201810	0	0	0	0
WBGene00198471	0	0	0	0
WBGene00014677	0	0	0	0
WBGene00201290	0	0	0	0
WBGene00012808	1.57796251537907	0.386631495366593	0.372084508577757	0.854783455439441
WBGene00012809	15.9356873805864	0.0154652598146637	37.8004034850585	2.14568091875615
WBGene00196899	0	0	0	0
WBGene00201709	0	0	0	0
WBGene00012810	81.7939470883852	1.9176922170183	37.901881078307	12.7170844697011
WBGene00005831	0.156062226795732	0	0.219868118705038	0.0697782412603625
WBGene00012811	2.68773835037094	0.943380848694486	2.45237517017158	6.17537435154208
WBGene00195282	0	0	0	0
WBGene00014887	0	0	0	0
WBGene00200092	0	0	0	0
WBGene00014684	0.017340247421748	0	0.0169129322080799	0
WBGene00007727	0	0	0	0
WBGene00014683	0	0	0	0
WBGene00014682	0	0	0	0
WBGene00045413	0	0	0	0.0174445603150906
WBGene00014685	0	0	0	0
WBGene00005833	4.05761789668903	0.0154652598146637	2.38472344133926	1.1164518601658
WBGene00045412	3.10390428849289	0.231978897219956	1.42068630547871	1.23856378237143
WBGene00007726	1.54328202053557	0.108256818702646	0.744169017155514	0.819894334809259
WBGene00044291	0.901692865930895	0.525818833698566	0.439736237410077	0.924561696699803
WBGene00007725	4.87260952551118	1.70117857961301	4.93857620475932	4.55303024223865
WBGene00007724	1.33519905147459	0.170117857961301	0.456649169618157	0.750116093548897
WBGene00200836	0	0	0	0
WBGene00007728	0.312124453591464	0.247444157034619	0.236781050913118	1.57001042835816
WBGene00050967	0	0.0463957794439911	0.0676517288323195	0.191890163465997
WBGene00219562	0.190742721639228	0	0.186042254288879	0
WBGene00007723	0.329464701013211	0.0618610392586548	0.930211271444393	0.0523336809452719
WBGene00005832	2.58369686584045	0.139187338331973	4.02527786552301	0.593115050713081
WBGene00014686	0.0346804948434959	0	0.0338258644161597	0.0174445603150906
WBGene00045411	15.138035999186	0.247444157034619	8.76089888378537	21.3521418256709
WBGene00194803	5.44483769042886	0.0463957794439911	3.94071320448261	6.52426555784389
WBGene00045461	3.65879220598882	1.59292176091036	2.38472344133926	3.85524782963503
WBGene00010850	11.8087084942104	8.95438543269029	8.21968505312682	7.76282934021533
WBGene00010851	3.27730676271037	1.46919968239305	2.48620103458774	5.28570177547246
WBGene00206418	0.312124453591464	0.108256818702646	0.0845646610403994	0.732671533233806
WBGene00012824	2.86114082458842	0.185583117775965	2.6045915600443	0.628004171343262
WBGene00012823	0.138721979373984	0.154652598146637	0.0845646610403994	0.628004171343262
WBGene00195176	4.04027764926728	0.479423054254575	0.845646610403994	1.13389642048089
WBGene00045415	1.71668449475305	0.0309305196293274	1.99572600055342	0.139556482520725
WBGene00195177	0.450846432965447	0	0.321345711953518	0.0523336809452719
WBGene00194815	2.01146870092276	0.0463957794439911	1.40377337327063	1.04667361890544
WBGene00012822	2.70507859779268	0.0463957794439911	1.94498720392919	0.715226972918716
WBGene00012821	106.018272736567	2.5981636488635	57.7407505583847	11.8099673333164
WBGene00012820	0.225423216482724	0	0.405910372993917	1.37812026489216
WBGene00012819	2.5663566184187	1.68571331979834	1.84350961068071	1.62234410930343
WBGene00194699	0.294784206169716	0.0154652598146637	0.152216389872719	0.0348891206301813
WBGene00014888	0.104041484530488	0.0309305196293274	0.101477593248479	0.0348891206301813
WBGene00050910	0.0520207422652439	0.0618610392586548	0	0.0523336809452719
WBGene00219302	0	0	0.0676517288323195	0.0348891206301813
WBGene00050911	0.017340247421748	0.0463957794439911	0	0
WBGene00194676	0.0346804948434959	0.0618610392586548	0.152216389872719	0.0872228015754531
WBGene00012818	0.0693609896869919	0.0309305196293274	0.0169129322080799	0.0348891206301813
WBGene00219455	0	0.0154652598146637	0	0.0174445603150906
WBGene00012817	0	0.0154652598146637	0	0
WBGene00012816	0.0346804948434959	0.0309305196293274	0.507387966242396	0.0348891206301813
WBGene00012814	0.485526927808943	0.201048377590628	0.541213830658556	0.174445603150906
WBGene00077688	0	0	0	0.0174445603150906
WBGene00012815	0.121381731952236	0.12372207851731	0.118390525456559	0.139556482520725
WBGene00200892	0	0	0	0
WBGene00012813	84.4470049439126	24.466041026798	40.015997604317	38.4652554947748
WBGene00012812	49.263642925186	22.532883549965	21.4625109720534	39.1979270280086
WBGene00201691	0	0	0	0
WBGene00086559	0.242763463904472	0.0773262990733185	0.541213830658556	0.819894334809259
WBGene00007177	0.0867012371087399	0.0309305196293274	0.101477593248479	0.0348891206301813
WBGene00014659	0	0	0	0
WBGene00014658	0	0	0	0
WBGene00014657	0	0	0	0
WBGene00007176	2.63571760810569	1.65478280016902	1.47142510210295	2.02356899655051
WBGene00044980	0	0	0	0
WBGene00014644	0	0	0	0
WBGene00014656	0	0	0.0169129322080799	0
WBGene00014655	0	0	0	0
WBGene00014645	0	0	0	0
WBGene00014646	0	0	0	0
WBGene00014647	0	0	0	0
WBGene00014648	0	0	0	0
WBGene00014654	0	0	0	0
WBGene00014653	0	0	0	0
WBGene00014652	0	0	0	0
WBGene00014651	0	0.0154652598146637	0	0
WBGene00014650	0	0	0	0
WBGene00014649	0	0	0	0
WBGene00014889	0	0	0	0
WBGene00014897	0	0	0	0
WBGene00014890	0	0	0	0
WBGene00003763	5.42749744300712	0.881519809435831	1.64055442418375	3.01790893451068
WBGene00012840	13.5427332363852	11.2587091450752	2.4354622379635	26.6552881614585
WBGene00003764	16.6639777722998	7.70169938770253	4.36353650968461	13.2404212791538
WBGene00012825	18.9008696897053	3.09305196293274	9.16680925677929	2.77368509009941
WBGene00014896	0.017340247421748	0	0.0169129322080799	0
WBGene00012826	1.23115756694411	0.386631495366593	1.31920871223023	0.401224887247084
WBGene00198481	0	0	0	0
WBGene00014891	0	0	0	0
WBGene00012827	4.45644358738923	0.0773262990733185	10.4691050368014	0.174445603150906
WBGene00012828	2.87848107201016	5.61388931272293	3.01050193303822	2.51201668537305
WBGene00012829	26.0623918748872	42.9160959856918	25.4539629731602	31.2257629640122
WBGene00045120	0.0346804948434959	0.0618610392586548	0.236781050913118	0.0174445603150906
WBGene00012830	30.3627732354807	26.8167605186269	48.286421454068	28.6265234770637
WBGene00012831	4.64718630902846	0.510353573883902	7.08651859518547	1.65723322993361
WBGene00012832	0.0520207422652439	0.0309305196293274	0.0845646610403994	0
WBGene00199340	0	0	0.0338258644161597	0
WBGene00014892	0	0	0	0
WBGene00014895	0	0	0	0
WBGene00014894	0.0693609896869919	0	0.253693983121198	0
WBGene00014893	0	0	0	0
WBGene00012833	1.16179657725711	0.680471431845203	1.04860179690095	1.22111922205634
WBGene00003413	46.6626058119238	120.47437395623	56.7936263547322	62.364303126449
WBGene00012834	52.9224351311748	29.0128274123091	11.433142172662	34.8716760698662
WBGene00012835	27.727055627375	55.0872554598321	36.5657594338687	34.2785610191531
WBGene00012839	0.17340247421748	0.139187338331973	0.152216389872719	0.453558568192356
WBGene00005714	0	0	0	0
WBGene00012836	0	0	0	0.0348891206301813
WBGene00045344	0	0	0	0
WBGene00045345	0.0346804948434959	0	0.0338258644161597	0
WBGene00012837	0	0.0309305196293274	0.0338258644161597	0
WBGene00012838	0	0.0154652598146637	0	0.0697782412603625
WBGene00197512	0	0	0	0
WBGene00198813	0	0	0	0
WBGene00198857	0	0	0	0
WBGene00014616	0	0	0	0
WBGene00013819	15.7276044115254	2.86107306571279	4.36353650968461	7.2569370910777
WBGene00013817	0.0346804948434959	0.0309305196293274	0.0676517288323195	0.0697782412603625
WBGene00013816	0.190742721639228	1.45373442257839	0.219868118705038	0.0174445603150906
WBGene00014615	0.242763463904472	1.17535974591444	0.524300898450476	0.0348891206301813
WBGene00012252	8.18459678306504	4.97981366032171	2.30015878029886	9.00139312258676
WBGene00012246	0	0.0154652598146637	0.0338258644161597	0.0174445603150906
WBGene00012247	0.589568412339431	3.94364125273925	0.794907813779754	0.645448731658353
WBGene00012248	0.121381731952236	0.0773262990733185	0.135303457664639	0.0174445603150906
WBGene00189946	0.728290391713415	0	0.879472474820153	0
WBGene00012249	10.1093642468791	0.0463957794439911	19.1961780561707	0.0174445603150906
WBGene00012250	6.81471723674695	0.0154652598146637	19.5006108359161	0.0348891206301813
WBGene00199965	0	0	0	0
WBGene00200974	0	0	0	0
WBGene00012251	11.6873267622581	20.4296082151708	1.09934059352519	63.515644107245
WBGene00012253	766.213512824778	364.222333895145	105.130786605424	995.055164933084
WBGene00012254	0.0520207422652439	0.0618610392586548	0.0338258644161597	0.0348891206301813
WBGene00202003	0	0	0	0
WBGene00010931	38.0791833381586	2.9847951442301	26.1643061258996	2.28523740127687
WBGene00050946	1.31785880405285	1.2372207851731	1.82659667847263	1.01178449827526
WBGene00077666	0	0	0.0507387966242396	0
WBGene00206535	0.104041484530488	0.0154652598146637	0.118390525456559	0
WBGene00014811	4.45644358738923	2.95386462460077	7.49242896817938	2.09334723781088
WBGene00010934	0.93637336077439	0.0154652598146637	4.09292959435533	0.244223844411269
WBGene00044655	0.762970886556911	0	0.980950068068632	0
WBGene00010930	0.017340247421748	0	0.0169129322080799	0
WBGene00077667	0	0.0154652598146637	0	0
WBGene00010929	0.0693609896869919	0.0154652598146637	0.0338258644161597	0
WBGene00010932	0.121381731952236	0.0773262990733185	0.372084508577757	0.0697782412603625
WBGene00010928	2.6010371132622	0	0.744169017155514	0.0697782412603625
WBGene00010927	0	0	0.0338258644161597	0
WBGene00010933	2.91316156685366	0.0154652598146637	6.03791679828451	0
WBGene00013820	0.0346804948434959	0	0.0169129322080799	0
WBGene00198762	0	0	0	0
WBGene00195726	0	0	0	0
WBGene00201785	0	0	0	0
WBGene00172861	0	0	0	0
WBGene00172013	0	0	0	0
WBGene00000920	2.79177983490142	1.67024805998368	1.04860179690095	2.93068613293523
WBGene00189943	0.433506185543699	0.185583117775965	0.0676517288323195	0.488447688822538
WBGene00219635	0	0	0	0
WBGene00003959	0.208082969060976	4.48492534625248	0.186042254288879	2.30268196159196
WBGene00195589	0	0	0	0
WBGene00199979	0	0	0	0
WBGene00005785	0.017340247421748	0	0	0
WBGene00013821	0	0.0309305196293274	0	0
WBGene00013822	3.64145195856707	0.742332471103858	3.14580539070286	3.17490997734649
WBGene00013823	2.15019068029675	0	6.51147890011075	0.0348891206301813
WBGene00195237	0	0	0	0
WBGene00013825	0.312124453591464	0.201048377590628	0.879472474820153	0.226779284096178
WBGene00013824	3.13858478333638	0.0618610392586548	5.24300898450476	0
WBGene00013826	2.20221142256199	0.324770456107938	3.88997440785837	0.593115050713081
WBGene00219483	0.017340247421748	0.0154652598146637	0.0338258644161597	0
WBGene00013827	0.121381731952236	0	0.152216389872719	0.0174445603150906
WBGene00001629	25.4034624728608	40.6427027929362	24.2362318541785	20.4973583702315
WBGene00013828	0.416165938121951	0.0154652598146637	0.608865559490875	0.157001042835816
WBGene00219636	0.208082969060976	0.757797730918522	0.169129322080799	0.314002085671631
WBGene00013361	28.8368314623669	67.3666717526751	41.0645994012179	73.9649357359843
WBGene00013829	0.156062226795732	0.12372207851731	0.372084508577757	0.139556482520725
WBGene00189981	0.017340247421748	0.0927915588879823	0.0676517288323195	0.0174445603150906
WBGene00000499	4.36974235028049	3.06212144330341	8.4057273074157	1.83167883308452
WBGene00013365	43.0384941007785	35.5082365344679	35.8723292133374	29.3591950102975
WBGene00013364	20.3054297308669	1.17535974591444	3.67010628915333	3.33191102018231
WBGene00014934	0.0520207422652439	0	0.0507387966242396	0.0174445603150906
WBGene00004810	83.5106315831382	10.299863036566	38.0033586715555	33.5284449256042
WBGene00013363	0.312124453591464	0.0773262990733185	0.338258644161597	0.296557525356541
WBGene00013362	3.58943121630183	2.11874059460893	4.27897184864421	2.44223844411269
WBGene00000987	68.1645126148913	70.3360016370905	92.327696923908	87.2925798167135
WBGene00014933	0.433506185543699	0.41756201499592	0.338258644161597	0.139556482520725
WBGene00013360	43.9575272141311	68.6812188369215	70.72988249419	44.3615168812755
WBGene00013359	35.4608059774746	22.2081130938571	42.3838081134482	25.2422787759361
WBGene00013358	82.6262789646291	60.9640541894043	80.3702538527955	52.926795995985
WBGene00005388	0	0.0154652598146637	0	0
WBGene00005387	0.0346804948434959	0.0154652598146637	0.0169129322080799	0
WBGene00005389	0.0346804948434959	0	0.0338258644161597	0.0348891206301813
WBGene00050950	0	0	0	0
WBGene00005398	0.0867012371087399	0	0	0.0174445603150906
WBGene00023519	3.71081294825407	0.711401951474531	6.08865559490875	1.51767674741288
WBGene00013357	0.849672123665651	0	1.01477593248479	0.0697782412603625
WBGene00005579	0.641589154604675	0	0.456649169618157	0.0174445603150906
WBGene00044211	1.23115756694411	0.479423054254575	0.659604356115115	0.662893291973444
WBGene00006786	41.6339340596169	43.1016791034678	30.9844918052023	18.1248981673792
WBGene00013367	0.0520207422652439	0	0.0338258644161597	0.0348891206301813
WBGene00196530	0	0	0	0
WBGene00013366	42.2928634616433	5.50563249402028	8.28733678195914	14.3394285790045
WBGene00014935	0	0	0	0
WBGene00196548	0	0	0	0
WBGene00197089	0	0	0	0
WBGene00198158	0	0	0	0
WBGene00014936	0	0	0	0
WBGene00013746	0.676269649448171	0.371166235551929	0.558126762866636	0.610559611028172
WBGene00199542	0	0	0	0
WBGene00013753	0.624248907182927	0.29383993647861	0.0845646610403994	0.331446645986722
WBGene00013747	4.17899962864126	0.0773262990733185	10.2154110536802	0.0174445603150906
WBGene00014967	0	0	0	0
WBGene00005440	0.0346804948434959	0	0.0338258644161597	0.0174445603150906
WBGene00006652	1.33519905147459	0.340235715922602	0.794907813779754	0.750116093548897
WBGene00001485	29.2703376479106	69.2998292295081	40.1682139941897	56.014483171756
WBGene00201195	0	0	0	0
WBGene00000940	43.9401869667094	81.8730854588297	64.1169260008308	54.8108085100147
WBGene00004754	43.8708259770224	99.0859196325504	55.6773728289989	65.5392131037955
WBGene00013752	2.06348944318801	0.448492534625248	1.16699232235751	1.27345290300162
WBGene00003566	12.6410403704543	23.7237085556941	6.84973754427235	19.5553521132166
WBGene00202208	0	0	0	0
WBGene00014969	0	0	0	0
WBGene00014973	0	0	0	0
WBGene00014970	0	0	0	0
WBGene00014972	0	0	0	0
WBGene00013748	0.312124453591464	0.262909416849283	0.676517288323195	0.680337852288534
WBGene00196534	0	0	0	0
WBGene00206510	0	0	0	0
WBGene00014971	0	0	0	0
WBGene00013751	2.06348944318801	0.757797730918522	1.70820615301607	1.84912339339961
WBGene00219630	0	0	0.0169129322080799	0
WBGene00194759	0	0	0	0
WBGene00013749	0.190742721639228	0.0154652598146637	0.524300898450476	0.0697782412603625
WBGene00013750	1.83806622670529	0.278374676663947	1.23464405118983	0.331446645986722
WBGene00008946	0.537547670074187	0.0463957794439911	0.828733678195914	0.104667361890544
WBGene00008945	6.29450981409451	1.63931754035435	4.53266583176541	4.01224887247084
WBGene00008944	229.619556358787	66.4387561637953	110.796618895131	22.2243698414255
WBGene00008943	0	0	0.0338258644161597	0.0174445603150906
WBGene00005786	0	0	0	0
WBGene00008942	0.017340247421748	0	0.0338258644161597	0
WBGene00008941	0.017340247421748	0.0154652598146637	0	0
WBGene00043055	0.017340247421748	0	0.0338258644161597	0
WBGene00194812	16.8026997516738	17.2592299531647	23.6950180235199	12.0367466174125
WBGene00008947	0.017340247421748	0.0309305196293274	0.0169129322080799	0
WBGene00013754	0.225423216482724	0.0773262990733185	0.338258644161597	0
WBGene00013755	10.5602106798445	1.70117857961301	14.0884725293305	2.94813069325032
WBGene00219631	0	0.0154652598146637	0	0.0174445603150906
WBGene00195241	0	0	0	0
WBGene00005427	0.121381731952236	0.154652598146637	0.101477593248479	0
WBGene00195242	0	0.0154652598146637	0	0.0174445603150906
WBGene00013756	31.8366942663293	25.3630260960485	72.3535239861657	57.6019381604292
WBGene00001482	22.9238070915508	39.4054820077631	48.3371602506923	31.1385401624368
WBGene00013758	15.4501604527774	8.5213581578797	31.2720116527397	12.3681932633993
WBGene00013757	1.12711608241362	0.139187338331973	1.60672855976759	0.697782412603625
WBGene00013759	0.589568412339431	1.84036591794498	1.11625352573327	0.436114007877266
WBGene00013760	0.104041484530488	0.201048377590628	0.0338258644161597	0.0348891206301813
WBGene00013762	4.97665101004167	4.09829385088588	4.16058132318765	6.6987111609948
WBGene00013761	0.537547670074187	0.757797730918522	0.253693983121198	0.157001042835816
WBGene00014974	0	0	0	0
WBGene00219632	0	0	0	0
WBGene00014614	0	0	0	0
WBGene00013770	0.346804948434959	0.0154652598146637	0.169129322080799	0.0697782412603625
WBGene00013763	15.5542019373079	3.10851722274741	14.6973380888214	15.3512130772798
WBGene00013764	0.294784206169716	0.139187338331973	0.811820745987834	0.610559611028172
WBGene00013768	15.4848409476209	29.0746884515678	28.6166812960711	17.3050038325699
WBGene00004203	14.8259115455945	36.2041732261277	14.4436441057002	12.7868627109614
WBGene00007017	50.3040577704909	59.3865976883086	62.3072422545662	57.4274925572783
WBGene00013766	474.498530448712	879.339207801964	1013.98102467101	745.388617703507
WBGene00013765	52.4369082033659	114.643971006102	63.6602768312126	64.4750949245749
WBGene00197080	0.0346804948434959	0	0.0338258644161597	0
WBGene00004173	18.5020439990051	7.39239419140925	11.9236172066963	18.3167883308452
WBGene00013835	6.01706585534655	0.371166235551929	5.15844432346436	5.52992561988373
WBGene00013834	0.242763463904472	0.0154652598146637	0.287519847537358	0.0523336809452719
WBGene00013833	0.104041484530488	0	0.202955186496958	0.0523336809452719
WBGene00014977	5.39281694816362	0.139187338331973	15.4076812415608	0.27911296504145
WBGene00013832	1.33519905147459	0.0618610392586548	3.73775801798565	0.122111922205634
WBGene00013830	0.0346804948434959	0	0.118390525456559	0.0174445603150906
WBGene00045050	7.38694540166464	0.510353573883902	12.4140922407306	2.2329037203316
WBGene00013831	0.0867012371087399	0.0154652598146637	0.439736237410077	0.0348891206301813
WBGene00197088	0	0	0	0
WBGene00013771	33.7267812352998	0.12372207851731	80.031995208634	0.331446645986722
WBGene00012612	0	0	0.0338258644161597	0
WBGene00077669	0.225423216482724	0.247444157034619	0.355171576369677	0.104667361890544
WBGene00197019	0	0	0	0
WBGene00197558	0	0	0	0
WBGene00198579	0	0	0	0
WBGene00199299	0	0	0	0
WBGene00012614	0.104041484530488	0.0154652598146637	0.0338258644161597	0.0348891206301813
WBGene00199818	0	0	0	0
WBGene00014565	0	0	0	0
WBGene00014874	0.364145195856707	0.742332471103858	0.828733678195914	0.0872228015754531
WBGene00200834	0	0	0	0
WBGene00014419	0	0	0	0
WBGene00010506	0.138721979373984	0.0309305196293274	0.270606915329278	0.261668404726359
WBGene00202348	0	0	0	0
WBGene00001700	0.104041484530488	0.757797730918522	0.304432779745438	0.261668404726359
WBGene00077670	0	0.12372207851731	0.0507387966242396	0.191890163465997
WBGene00010509	0.017340247421748	0.0154652598146637	0.0169129322080799	0.122111922205634
WBGene00005392	0.017340247421748	0.0154652598146637	0	0.0174445603150906
WBGene00077671	0	0	0	0
WBGene00195903	0	0	0	0
WBGene00002118	0.658929402026423	0.262909416849283	0.811820745987834	0.628004171343262
WBGene00014794	0	0.0154652598146637	0.0169129322080799	0.0174445603150906
WBGene00010507	10.0226630097703	2.55176786941951	7.32329964609858	3.38424470112758
WBGene00189975	0	0	0	0
WBGene00185118	10.6469119169533	1.59292176091036	2.90902433978974	2.73879596946923
WBGene00189984	0	0	0	0
WBGene00010508	0.641589154604675	0.108256818702646	1.40377337327063	0.0174445603150906
WBGene00010004	0.225423216482724	0.0927915588879823	0.913298339236313	0.0174445603150906
WBGene00010005	32.4609431735122	3.07758670311808	8.65942129053689	1.02922905859035
WBGene00195151	0	0	0	0
WBGene00010006	14.0802809064594	8.33577504010374	7.61081949363594	5.65203754208936
WBGene00001406	8.73948470056098	21.7286900396025	11.8052266812398	9.66428641456021
WBGene00219957	0	0	0.101477593248479	0.0523336809452719
WBGene00009846	10.2134057314096	1.29908182443175	22.0713765315442	1.1164518601658
WBGene00009848	0.294784206169716	0.0618610392586548	0.0845646610403994	0.261668404726359
WBGene00005147	1.00573435046138	0.247444157034619	0.422823305201997	0.453558568192356
WBGene00206505	0.277443958747968	0.0773262990733185	0.388997440785837	0.0348891206301813
WBGene00007121	3.20794577302338	1.36094286369041	3.09506659407862	0.924561696699803
WBGene00050927	2.11551018545325	0.866054549621168	1.53907683093527	0.575670490397991
WBGene00007120	1.99412845350102	1.747574359057	2.8582855431655	1.90145707434488
WBGene00007125	0.0867012371087399	0.216513637405292	0.202955186496958	0.122111922205634
WBGene00050926	0.17340247421748	0.0463957794439911	0.152216389872719	0.0697782412603625
WBGene00189978	0	0	0	0
WBGene00007124	6.84939773159045	5.76854191086956	8.18585918871066	6.8906013244608
WBGene00007119	2.11551018545325	1.33001234406108	1.52216389872719	2.07590267749578
WBGene00196688	0	0	0	0.0348891206301813
WBGene00004413	1325.7139361349	906.573530335587	1782.33553488408	1320.43110393015
WBGene00219782	0	0.0773262990733185	0	0
WBGene00007126	5.0980327419939	1.67024805998368	5.05696673021588	2.89579701230504
WBGene00197937	0	0	0	0
WBGene00198398	0	0	0	0
WBGene00007127	0	0	0.0169129322080799	0
WBGene00007123	0	0	0	0
WBGene00007122	47.1134522448892	94.4618069479659	43.0603254017714	75.6047244056028
WBGene00012615	1426.61683588205	1862.54310051921	218.413606535143	1156.53945976988
WBGene00012616	0.0520207422652439	0.0463957794439911	0.0676517288323195	0
WBGene00005812	0.017340247421748	0	0	0
WBGene00012617	0.0520207422652439	0	0.152216389872719	0
WBGene00012618	0.225423216482724	0.0309305196293274	0.321345711953518	0.0348891206301813
WBGene00012620	0.0867012371087399	0	0.219868118705038	0
WBGene00012621	1.50860152569207	0.0154652598146637	2.41854930575542	0.488447688822538
WBGene00012623	7.36960515424289	4.57771690514046	10.0801075960156	1.09900729985071
WBGene00194744	0.017340247421748	0	0.0338258644161597	0.0523336809452719
WBGene00012622	5.51419868011586	0.54128409351323	3.67010628915333	1.15134098079598
WBGene00012624	9.34639336032216	1.87129643757431	8.82855061261769	3.82035870900485
WBGene00005382	0	0	0.0169129322080799	0.0174445603150906
WBGene00194689	0.138721979373984	0.0927915588879823	0.0338258644161597	0.0872228015754531
WBGene00012625	0	0	0.0845646610403994	0
WBGene00012626	2.35827364935772	0.680471431845203	3.31493471278365	1.08156273953562
WBGene00012627	45.6742117088842	0.695936691659867	41.3352063165472	5.18103441358192
WBGene00012628	1.99412845350102	3.26316982089404	2.31707171250694	1.50023218709779
WBGene00012629	1.09243558757012	0.185583117775965	0.608865559490875	0.314002085671631
WBGene00012630	0.0520207422652439	0.170117857961301	0.0169129322080799	0.0174445603150906
WBGene00012632	0.537547670074187	0.603145132771885	0.422823305201997	0.453558568192356
WBGene00195277	0	0	0	0
WBGene00196311	0	0	0	0
WBGene00012631	0.0693609896869919	0.989776628138477	0.0507387966242396	0.122111922205634
WBGene00012633	0	0.866054549621168	0.0169129322080799	0.0348891206301813
WBGene00012634	0.641589154604675	4.1756201499592	0.270606915329278	0.366335766616903
WBGene00000015	0.190742721639228	0.0618610392586548	0.0676517288323195	0.122111922205634
WBGene00009166	0.572228164917683	0.154652598146637	0.558126762866636	0.331446645986722
WBGene00009167	0	0	0	0
WBGene00219309	0.138721979373984	0.0154652598146637	0	0.139556482520725
WBGene00009168	0.537547670074187	0.0773262990733185	0.253693983121198	0.226779284096178
WBGene00050959	0	0	0	0
WBGene00009169	0.0346804948434959	0	0.101477593248479	0
WBGene00009170	0.138721979373984	0.170117857961301	0.236781050913118	0.191890163465997
WBGene00009171	0	0	0.0169129322080799	0.0174445603150906
WBGene00023504	2.9651823091189	1.4073386431344	2.08029066159382	2.09334723781088
WBGene00009172	22.2822179369461	69.6864607248747	33.0816953990042	34.069226295372
WBGene00235003	0	0.0154652598146637	0.0676517288323195	0
WBGene00202207	0	0	0	0
WBGene00138719	0.0346804948434959	0	0.0169129322080799	0
WBGene00195158	0.190742721639228	0.0154652598146637	0.388997440785837	0
WBGene00219585	0.104041484530488	0	0.0507387966242396	0
WBGene00009756	0.121381731952236	0.0154652598146637	0.101477593248479	0.0348891206301813
WBGene00009757	0.017340247421748	0.0463957794439911	0.0845646610403994	0.0348891206301813
WBGene00000736	0.0867012371087399	0.0773262990733185	0.169129322080799	0.122111922205634
WBGene00009758	0.693609896869919	0.0154652598146637	2.3508975769231	0.0174445603150906
WBGene00050892	0.294784206169716	0.0154652598146637	0.152216389872719	0.0174445603150906
WBGene00195243	0	0.0154652598146637	0	0.0174445603150906
WBGene00009759	2.98252255654065	0.0154652598146637	5.716571086331	0.0174445603150906
WBGene00001691	0	0	0.0169129322080799	0.0174445603150906
WBGene00050932	0	0	0	0
WBGene00009760	0.0346804948434959	0	0.0169129322080799	0
WBGene00077434	0	0	0	0
WBGene00009761	0	0	0	0
WBGene00077436	0	0	0.0169129322080799	0
WBGene00009762	0.0520207422652439	0.0309305196293274	0.0507387966242396	0
WBGene00009763	0	0	0	0
WBGene00009764	0	0	0	0.0174445603150906
WBGene00009765	0.017340247421748	0.0154652598146637	0	0
WBGene00009766	0.190742721639228	0.0773262990733185	0.118390525456559	0.157001042835816
WBGene00235089	0	0	0.0676517288323195	0.0348891206301813
WBGene00009767	0.138721979373984	0	0.0338258644161597	0.0174445603150906
WBGene00012849	0.589568412339431	0.340235715922602	0.913298339236313	0.244223844411269
WBGene00012848	1.28317830920935	1.62385228053969	1.21773111898175	0.540781369767809
WBGene00012846	0.0346804948434959	0.0154652598146637	0.0169129322080799	0
WBGene00012847	0	0.0927915588879823	0.0169129322080799	0.0174445603150906
WBGene00195963	0	0	0	0
WBGene00012184	17.6176913804959	6.57273542123208	7.45860310376322	8.12916510683223
WBGene00012185	604.515705616978	41.663409940704	291.308344351968	109.586727899399
WBGene00012186	1.07509534014837	2.48990683016086	0.997863000276712	0.523336809452719
WBGene00220109	0	0	0	0
WBGene00220110	0	0	0	0
WBGene00009999	0.017340247421748	0	0.0845646610403994	0
WBGene00198489	0	0	0	0
WBGene00009998	0.537547670074187	0.185583117775965	0.676517288323195	0.174445603150906
WBGene00010000	67.7483466767693	67.3976022723044	55.0008555406757	26.9344011264999
WBGene00010001	9.15565063868293	2.35071949182888	8.05055573104602	4.29136183751229
WBGene00199535	0	0	0	0
WBGene00014390	0	0	0	0
WBGene00077786	0.606908659761179	0.247444157034619	0.896385407028233	0.174445603150906
WBGene00196431	0	0	0.0676517288323195	0.0348891206301813
WBGene00010002	24.1723049059167	35.8020764709465	26.6209552955177	18.9971261831337
WBGene00010003	0.485526927808943	0.0618610392586548	1.11625352573327	0.505892249137628
WBGene00220159	0	0	0	0
WBGene00220160	0.017340247421748	0	0	0
WBGene00012850	30.3801134829024	10.3307935561954	28.2615097197015	8.66994647660004
WBGene00012319	121.347051457392	184.345896990791	180.951461694247	105.120920458736
